Date,ANZ,r_ANZ,CBA,r_CBA,NAB,r_NAB,WBC,r_WBC,STW,r_STW,SPY,SPYnoNA,r_SPY,OZR,r_OZR,PR,AXEJ,r_AXEJ,CR_AU,XLE,XLEnoNA,r_XLE,KOL,KOLnoNA,r_KOL,r_CoalPTF,r_KOL_v2,CR_US,ARCH,ARCHnoNA,r_ARCH,ARLP,ARLPnoNA,r_ARLP,BTU,BTUnoNA,r_BTU,CEIX,CEIXnoNA,r_CEIX,HCC,HCCnoNA,r_HCC,CoalValue,r_CoalValue
29/09/2022,21.941593,1.378741822,89.07933,0.624799376,27.67387,0.961218524,19.89002,0.903687981,56.763195,1.389447798,357.167419,357.167419,-2.111012661,11.294933,3.077168633,1.687720835,10249.6,2.739734811,1.350287013,69.980316,69.980316,0,,,,-1.298834818,-1.298834818,1.201828289,105.666939,105.666939,0.516364241,20.688105,20.688105,-2.532849523,24.43849,24.43849,-1.011128375,61.813805,61.813805,-2.985296934,28.122183,28.122183,-0.481263498,48.1459044,-0.927701727
30/09/2022,21.406433,-2.469257499,86.764336,-2.633165937,27.238953,-1.584060227,19.437973,-2.298957435,56.065483,-1.236779347,351.644318,351.644318,-1.558442812,11.322685,0.245401739,1.482181086,10256.3,0.065347049,1.302126396,69.421249,69.421249,-0.80210003,,,,-1.581498027,-1.581498027,0.210764184,102.453384,102.453384,-3.088415761,20.254707,20.254707,-2.117168644,24.657045,24.657045,0.890331244,60.84885,60.84885,-1.573380107,27.560129,27.560129,-2.018856868,47.154823,-2.079978103
3/10/2022,21.378267,-0.131663908,86.678246,-0.099272054,27.163315,-0.278069468,19.400303,-0.193983954,55.874329,-0.341530296,360.928192,360.928192,2.605881991,11.239429,-0.7380193,-0.396489004,10359.9,1.005043335,1.346573632,73.344376,73.344376,5.497282596,,,,5.705994704,5.705994704,3.037499081,110.875999,110.875999,7.900454585,20.891539,20.891539,3.095703348,26.127327,26.127327,5.791911722,65.219521,65.219521,6.936590564,28.916815,28.916815,4.8053133,50.4062402,6.667868649
4/10/2022,22.439198,4.843449502,90.676865,4.50993118,28.241152,3.891285526,20.181967,3.950079842,57.919678,3.595214476,372.112122,372.112122,3.051618767,11.803715,4.898626997,1.303412521,10822.9,4.372167541,0.776953066,76.496399,76.496399,4.207783966,,,,2.352682119,2.352682119,-0.142406093,116.827972,116.827972,5.229007729,21.342623,21.342623,2.136190857,26.037918,26.037918,-0.342791786,66.061501,66.061501,1.282731551,29.93433,29.93433,3.458272247,52.0408688,3.191436745
5/10/2022,23.002527,2.479473919,93.068382,2.603226036,28.846251,2.119983151,20.860035,3.30456445,58.942352,1.750269283,371.245789,371.245789,-0.233086479,11.960974,1.32348709,-0.426782193,10950,1.167519657,-0.582749626,78.077217,78.077217,2.045463071,,,,3.079010147,3.079010147,3.002032504,121.821053,121.821053,4.185066125,21.652193,21.652193,1.440058959,27.577742,27.577742,5.745513787,67.016983,67.016983,1.435992341,30.719271,30.719271,2.588419523,53.7574484,3.245288394
6/10/2022,22.899248,-0.450000787,92.67617,-0.422313956,28.619337,-0.789742826,20.662266,-0.95259892,58.971024,0.048632312,367.416046,367.416046,-1.0369501,12.081231,1.000390795,0.951758483,11192.1,2.186871601,2.138239289,79.465256,79.465256,1.762159615,,,,1.816526189,1.816526189,2.837166316,126.563629,126.563629,3.819198848,22.005989,22.005989,1.620790096,27.468464,27.468464,-0.397041509,67.811653,67.811653,1.178798845,31.610806,31.610806,2.860884663,55.0921082,2.452424675
7/10/2022,22.805363,-0.410834399,92.23613,-0.475945441,28.496428,-0.430386216,20.605759,-0.273853839,58.560043,-0.699360068,357.167419,357.167419,-2.829021366,12.07198,-0.076602655,0.622757413,11298,0.941754663,1.641114731,78.848358,78.848358,-0.779340585,,,,-2.051421361,-2.051421361,1.159224238,123.712914,123.712914,-2.278150607,21.501831,21.501831,-2.317654929,26.703518,26.703518,-2.824326597,66.506134,66.506134,-1.943986932,31.329782,31.329782,-0.892987741,53.9508358,-2.093329533
10/10/2022,22.439198,-1.618638733,90.839485,-1.52578714,28.023693,-1.672841515,20.323231,-1.380598386,57.728527,-1.430115053,354.440338,354.440338,-0.766459984,11.923971,-1.233632099,0.196482953,11168.4,-1.153735691,0.276379362,77.228966,77.228966,-2.075189493,,,,-0.16881152,-0.16881152,0.025735072,123.833847,123.833847,0.097705184,21.183418,21.183418,-1.491938849,26.951878,26.951878,0.92576625,64.7938,64.7938,-2.608426424,32.037193,32.037193,2.232836237,53.7600272,-0.354298154
11/10/2022,22.486145,0.20900015,89.921143,-1.016095055,27.881872,-0.507360239,20.342066,0.092634274,57.537373,-0.331675153,352.195648,352.195648,-0.635319343,11.877718,-0.38865358,-0.056978427,10990.3,-1.607529641,-1.275854488,76.612068,76.612068,-0.801998388,,,,-2.936318482,-2.936318482,-1.660703111,118.382904,118.382904,-4.50164034,20.42276,20.42276,-3.65687406,26.24654,26.24654,-2.65188087,63.251781,63.251781,-2.408663445,31.572048,31.572048,-1.462533694,51.9752066,-3.376339344
12/10/2022,23.237246,3.285708062,92.111771,2.406964446,28.250605,1.313814475,21.104895,3.681404538,57.5756,0.066416496,351.033936,351.033936,-0.330393682,11.729711,-1.253918326,-1.320334822,10829.2,-1.476687618,-1.543104114,77.228966,77.228966,0.801998388,,,,1.531413257,1.531413257,1.642982478,118.192871,118.192871,-0.160653001,20.254707,20.254707,-0.826275422,26.504833,26.504833,0.97929229,66.099342,66.099342,4.403550688,32.618633,32.618633,3.261151733,52.7340772,1.449506404
13/10/2022,23.725462,2.079239506,93.871933,1.892869662,28.921888,2.348380541,21.726456,2.902568437,57.489578,-0.149518764,360.298126,360.298126,2.604891397,11.711208,-0.15786927,-0.008350506,10727.2,-0.946361742,-0.796842978,80.380974,80.380974,4.000291248,,,,0.853876212,0.853876212,-0.807090674,119.056732,119.056732,0.728232888,20.396223,20.396223,0.696252566,26.524702,26.524702,0.074935603,66.610199,66.610199,0.769891177,33.277596,33.277596,2.000068826,53.1730904,0.829057607
14/10/2022,23.809961,0.355520509,94.608521,0.781610755,29.385166,1.589131049,22.131414,1.846735872,58.531368,1.795913646,352.087372,352.087372,-2.305245581,11.877718,1.411787596,-0.38412605,11129.9,3.685260854,1.889347208,77.383194,77.383194,-3.800788115,,,,-2.583268049,-2.583268049,-0.643278488,119.583664,119.583664,0.441612456,19.794775,19.794775,-2.993172266,25.690218,25.690218,-3.196615287,64.131584,64.131584,-3.792073128,32.172867,32.172867,-3.376092019,52.2746216,-1.704144218
17/10/2022,23.856905,0.196967072,93.833664,-0.822386311,29.101526,-0.969937652,22.065491,-0.298315228,57.709408,-1.414260518,361.134979,361.134979,2.537243079,11.590951,-2.443950046,-1.029689528,10894.7,-2.135874807,-0.721614289,78.347115,78.347115,1.237952094,,,,2.764036555,2.764036555,-0.231031862,123.557419,123.557419,3.268973564,19.989361,19.989361,0.978216803,26.673717,26.673717,3.756840168,66.666962,66.666962,3.877253519,32.802753,32.802753,1.938898722,53.9380424,3.132501823
18/10/2022,24.082237,0.940082155,95.450333,1.708235602,29.526987,1.451404605,22.58346,2.320288502,58.741638,1.77286005,365.378113,365.378113,1.168095191,11.590951,0,-1.77286005,10828.9,-0.605794631,-2.378654681,79.031487,79.031487,0.869719651,,,,-0.193583596,-0.193583596,-1.042687814,121.570534,121.570534,-1.621135811,20.360846,20.360846,1.841356086,26.395554,26.395554,-1.048311168,65.815521,65.815521,-1.28538159,33.180687,33.180687,1.1455545,53.4646284,-0.881574103
19/10/2022,24.251234,0.699298789,96.119972,0.699108066,29.933538,1.367486531,22.272678,-1.385705443,58.865887,0.211294381,362.788879,362.788879,-0.711167889,11.748211,1.34762662,1.136332238,10748.2,-0.748018745,-0.959313126,81.364174,81.364174,2.90887106,,,,-4.221309558,-4.221309558,-1.371087484,118.253319,118.253319,-2.766552646,20.02474,20.02474,-1.664523378,24.150393,24.150393,-8.889493362,60.867771,60.867771,-7.815186916,33.19038,33.19038,0.029208511,51.2973206,-4.138176305
20/10/2022,24.251234,0,96.397369,0.288178915,30.150995,0.723840025,22.526955,1.135186668,58.187294,-1.159474004,359.746796,359.746796,-0.842062498,11.5632,-1.587333213,-0.427859209,11085.1,3.086356553,4.245830558,81.441284,81.441284,0.094726561,,,,-1.430257622,-1.430257622,-0.130699869,116.15416,116.15416,-1.79108203,20.033587,20.033587,0.044170592,22.918533,22.918533,-5.23547687,60.394756,60.394756,-0.780154283,33.393879,33.393879,0.611254482,50.578983,-1.410238652
21/10/2022,23.988348,-1.089929023,94.972038,-1.489639728,29.687716,-1.548456673,22.348019,-0.79749104,57.76675,-0.725366411,368.489166,368.489166,2.401087138,11.600202,0.319487021,1.044853432,11305.7,1.970515909,2.69588232,83.793243,83.793243,2.847005289,,,,2.788160668,2.788160668,0.404726916,118.909851,118.909851,2.344737707,20.130878,20.130878,0.484464017,23.713282,23.713282,3.408942854,60.867771,60.867771,0.780154283,35.787464,35.787464,6.922504477,51.8818492,2.543286833
24/10/2022,24.025904,0.156436917,96.119972,1.201460813,29.905174,0.729815135,22.479866,0.588238237,58.693848,1.592156662,372.998199,372.998199,1.216228029,11.859217,2.20828594,0.616129278,11389.8,0.741119472,-0.851037189,84.188446,84.188446,0.470531915,,,,-1.009511185,-1.009511185,-1.781726284,118.089195,118.089195,-0.692542264,20.02474,20.02474,-0.528634609,23.574202,23.574202,-0.588233457,59.136528,59.136528,-2.885501826,35.661484,35.661484,-0.352643766,51.2972298,-1.133225189
25/10/2022,24.129181,0.428935629,97.363556,1.285485269,30.207726,1.006621057,22.50812,0.125606884,58.856335,0.276455722,378.954437,378.954437,1.584238764,11.692707,-1.414005704,-1.690461426,11209.7,-1.593874314,-1.870330035,84.2752,84.2752,0.102994337,,,,1.12342338,1.12342338,-0.766944098,116.534248,116.534248,-1.32550247,20.838467,20.838467,3.983214462,23.902035,23.902035,1.381062323,59.704151,59.704151,0.955274442,35.884373,35.884373,0.623068142,51.3726548,0.146927239
26/10/2022,24.260624,0.543268663,97.574005,0.215914348,30.32118,0.374875875,22.611713,0.459191336,58.942352,0.146040703,376.099365,376.099365,-0.756260176,11.683456,-0.079149007,-0.22518971,11057.3,-1.368863158,-1.514903861,85.422264,85.422264,1.351913509,,,,-1.183005032,-1.183005032,0.333730707,114.927467,114.927467,-1.388399642,20.882694,20.882694,0.212012396,23.405315,23.405315,-2.100046843,58.72028,58.72028,-1.661639628,35.535507,35.535507,-0.976951445,50.6942526,-1.329347989
27/10/2022,23.462578,-3.344789818,97.975784,0.410923036,30.16045,-0.531501477,22.385691,-1.004608625,59.29599,0.598179996,374.091003,374.091003,-0.535428575,11.914721,1.960087037,1.361907041,11319.3,2.341839008,1.743659013,85.730721,85.730721,0.360446339,,,,5.116261856,5.116261856,4.224945776,131.245728,131.245728,13.27701447,21.254175,21.254175,1.763256898,24.359015,24.359015,3.993887356,59.543324,59.543324,1.391902936,37.415493,37.415493,5.155247618,54.763547,7.721222866
28/10/2022,23.669128,0.87648566,98.741074,0.778066373,30.254999,0.312996357,22.592878,0.921276377,58.722519,-0.971839957,382.990845,382.990845,2.351199416,11.470694,-3.797925944,-2.826085987,11263.8,-0.491518983,0.480320974,86.029526,86.029526,0.347933013,,,,-1.164452185,-1.164452185,-3.061936041,129.682159,129.682159,-1.198482641,21.439917,21.439917,0.870111827,23.792759,23.792759,-2.35207162,60.082565,60.082565,0.901551758,35.932823,35.932823,-4.04337025,54.1860446,-1.060137629
31/10/2022,23.997736,1.37879096,100.137718,1.404540872,30.652094,1.303955277,22.705891,0.498968237,59.391563,1.132889736,380.224426,380.224426,-0.724941238,11.461443,-0.080681539,-1.213571274,11214.6,-0.437754276,-1.570644011,86.752464,86.752464,0.836825897,,,,0.155644698,0.155644698,1.084940295,131.556717,131.556717,1.435154065,21.475298,21.475298,0.164887945,23.743084,23.743084,-0.209000261,59.619011,59.619011,-0.77451999,35.990974,35.990974,0.161701732,54.4770168,0.535550705
1/11/2022,24.373287,1.552824493,101.448273,1.300262442,30.916828,0.859965135,22.90366,0.867231688,60.404682,1.691443925,378.560638,378.560638,-0.4385407,11.683456,1.918520445,0.22707652,11445.6,2.038887585,0.34744366,87.591072,87.591072,0.962025306,,,,1.562535242,1.562535242,1.820922961,132.895691,132.895691,1.01264757,21.979454,21.979454,2.320476353,23.842428,23.842428,0.417539458,59.959583,59.959583,0.569621885,37.270126,37.270126,3.492390942,55.1894564,1.299302516
2/11/2022,24.392067,0.077021899,101.371742,-0.075466914,30.954647,0.122250212,23.073175,0.737396422,60.519375,0.189694321,369.06015,369.06015,-2.541662724,11.951723,2.270162804,2.080468483,11573.3,1.109534427,0.919840106,85.480087,85.480087,-2.439562671,,,,-2.976599801,-2.976599801,-0.273825938,129.474838,129.474838,-2.607798122,21.271864,21.271864,-3.272284736,23.067549,23.067549,-3.303985798,59.467644,59.467644,-0.823835225,35.49675,35.49675,-4.875095123,53.755729,-2.632168042
3/11/2022,24.110403,-1.161454938,99.96553,-1.396894725,30.39682,-1.818513558,22.517536,-2.437630391,59.353333,-1.945528384,365.26001,365.26001,-1.035018274,11.618703,-2.825932479,-0.880404095,11437.1,-1.183826362,0.761702022,87.060913,87.060913,1.832457486,,,,1.751581446,1.751581446,2.810862533,134.113739,134.113739,3.520167733,21.02421,21.02421,-1.17106297,23.683479,23.683479,2.635089179,59.619011,59.619011,0.25421334,36.768303,36.768303,3.51949995,55.0417484,2.364171173
4/11/2022,23.941404,-0.703406208,98.578445,-1.39727994,30.368454,-0.093362541,22.73414,0.957337599,59.649616,0.497943311,370.517242,370.517242,1.429052462,11.729711,0.950889739,0.452946428,11822.9,3.317587144,2.819643833,88.121216,88.121216,1.210529811,,,,5.125468424,5.125468424,2.521934378,139.901581,139.901581,4.22509441,21.638582,21.638582,2.880329419,26.812798,26.812798,12.41015944,63.109867,63.109867,5.690262844,36.923607,36.923607,0.421496009,57.677287,4.677149739
7/11/2022,23.525621,-1.751926245,98.607147,0.029111661,29.999722,-1.221625731,21.839468,-4.014896782,60.07016,0.702550145,374.061432,374.061432,0.952005985,12.266242,4.472591166,3.770041021,11982.3,1.339223215,0.63667307,89.634567,89.634567,1.702771679,,,,3.642344695,3.642344695,2.108466805,140.558121,140.558121,0.46818933,21.873489,21.873489,1.079743054,29.812971,29.812971,10.60642564,66.335846,66.335846,4.985328657,37.321571,37.321571,1.07203679,59.1803996,2.572694273
8/11/2022,23.593306,0.287294516,99.946404,1.349033854,30.207726,0.690960452,22.282097,2.006473931,60.318661,0.412831276,376.079681,376.079681,0.538099788,12.247741,-0.150942452,-0.563773728,11710.7,-2.292760711,-2.705591987,89.721321,89.721321,0.096739514,,,,-1.819132448,-1.819132448,-1.782470648,140.739517,140.739517,0.128970884,21.213942,21.213942,-3.061674854,29.415596,29.415596,-1.341855738,64.04644,64.04644,-3.512196951,36.83625,36.83625,-1.308905581,58.450349,-1.241274041
9/11/2022,23.738346,0.612868758,100.223808,0.277168291,29.933538,-0.911819544,22.338602,0.253268243,60.70097,0.631815299,368.331696,368.331696,-2.081715847,12.479005,1.870612038,1.238796739,11696.9,-0.117910436,-0.749725735,85.335503,85.335503,-5.011785186,,,,-9.161173256,-9.161173256,-5.834640988,129.777176,129.777176,-8.109183562,19.434065,19.434065,-8.763115297,26.236607,26.236607,-11.43693606,57.395828,57.395828,-10.96368275,34.50668,34.50668,-6.532948619,53.4700712,-8.905557827
10/11/2022,23.477274,-1.10588259,99.52549,-0.699197296,29.30953,-2.106680492,22.235008,-0.464822959,60.356888,-0.568460292,388.572998,388.572998,5.349716917,12.293994,-1.493678176,-0.925217884,11455.3,-2.087134443,-1.518674151,87.234421,87.234421,2.2008408,,,,2.167138371,2.167138371,-3.172467818,131.444427,131.444427,1.276520487,19.95809,19.95809,2.660712086,27.538004,27.538004,4.841136496,58.098595,58.098595,1.216986336,34.797874,34.797874,0.840336448,54.367398,1.664259219
11/11/2022,23.825371,1.471813188,101.218681,1.686954242,29.640444,1.122706096,22.677637,1.971130096,62.067722,2.7951004,392.333832,392.333832,0.963204042,12.673266,3.038388494,0.243288094,11536.8,0.708942127,-2.086158274,89.769516,89.769516,2.864646293,,,,-2.98922237,-2.98922237,-2.196265814,129.880829,129.880829,-1.19668239,19.135916,19.135916,-4.20675868,27.071091,27.071091,-1.710060854,56.462021,56.462021,-2.857326368,33.108944,33.108944,-4.97528356,53.1317602,-2.298980277
14/11/2022,23.467606,-1.513001919,100.53949,-0.673274904,29.555351,-0.28749697,22.461031,-0.959743263,61.933914,-0.215816591,388.996338,388.996338,-0.854315993,13.089541,3.231877899,3.44769449,11643,0.916321479,1.13213807,89.740608,89.740608,-0.032207654,,,,1.271069416,1.271069416,1.734402287,128.118576,128.118576,-1.366111993,19.705112,19.705112,2.931110634,27.776428,27.776428,2.572134161,57.241798,57.241798,1.371614836,33.390434,33.390434,0.846599441,53.2464696,0.215663383
15/11/2022,23.428926,-0.16495893,101.859612,1.304492666,29.565046,0.03279748,22.564625,0.46015624,61.962589,0.046288636,392.314117,392.314117,0.849290809,12.904531,-1.423502436,-1.469791072,11538.8,-0.898987152,-0.945275787,90.685242,90.685242,1.047125599,,,,3.772850138,3.772850138,2.105841967,133.906418,133.906418,4.418497274,20.220102,20.220102,2.579916362,28.998354,28.998354,4.305132241,60.957802,60.957802,6.28974885,33.81752,33.81752,1.270955962,55.5800392,4.28926258
16/11/2022,23.36124,-0.289317406,100.042061,-1.800480474,29.390507,-0.592105412,22.451614,-0.502090978,61.828781,-0.216183167,389.321228,389.321228,-0.765805601,13.015536,0.856523084,1.072706251,11675.3,1.176022962,1.392206129,88.834534,88.834534,-2.061916085,,,,-2.134598894,-2.134598894,-1.34698845,130.28685,130.28685,-2.740262475,20.048439,20.048439,-0.852596273,28.273146,28.273146,-2.532662019,58.907257,58.907257,-3.42175624,33.438965,33.438965,-1.125717461,54.1909314,-2.53105525
17/11/2022,23.506281,0.618942329,101.056061,1.00847147,29.671711,0.952236927,22.451614,0,62.00082,0.277864274,388.129944,388.129944,-0.3064591,12.765772,-1.937619411,-2.215483685,11434.7,-2.082290727,-2.360155,89.027306,89.027306,0.216766087,,,,-0.356212106,-0.356212106,0.122140452,131.150711,131.150711,0.660856949,20.156858,20.156858,0.539328252,27.806231,27.806231,-1.665231729,58.137108,58.137108,-1.316014,33.438965,33.438965,0,54.1379746,-0.097770403
18/11/2022,23.690001,0.778539835,101.228249,0.170243596,29.729891,0.195887036,22.858067,1.794159191,62.1633,0.261718269,389.892212,389.892212,0.453013067,12.821276,0.433845179,0.17212691,11390.2,-0.389925532,-0.651643801,88.323647,88.323647,-0.793525696,,,,-1.791412059,-1.791412059,-1.945059217,129.906738,129.906738,-0.953033457,19.732218,19.732218,-2.129184653,27.071091,27.071091,-2.679372654,58.165985,58.165985,0.049658182,32.371246,32.371246,-3.245127715,53.4494556,-1.279942087
21/11/2022,23.941404,1.055628464,101.955276,0.715638832,29.894733,0.552934036,23.196774,1.470912067,62.048599,-0.184686062,388.474548,388.474548,-0.364266729,12.645515,-1.380337167,-1.195651104,11293.9,-0.849057961,-0.664371899,87.128387,87.128387,-1.36251312,,,,3.314087342,3.314087342,2.275373932,133.319,133.319,2.592795966,20.229137,20.229137,2.48712595,27.567806,27.567806,1.818223688,59.821823,59.821823,2.806979379,34.671696,34.671696,6.865311725,55.1218924,3.081050628
22/11/2022,23.85438,-0.364149675,102.835358,0.859499676,30.030485,0.453072135,23.167744,-0.125225086,62.373566,0.5223631,393.70224,393.70224,1.33672334,12.849028,1.59655596,1.074192861,11591.6,2.601794091,2.079430992,89.856277,89.856277,3.082872816,,,,2.539700376,2.539700376,1.365928769,134.027328,134.027328,0.52989668,20.473082,20.473082,1.198695928,29.425531,29.425531,6.521405625,63.037224,63.037224,5.235488155,34.399906,34.399906,-0.786984506,56.2726142,2.066103203
23/11/2022,23.912395,0.242909548,103.380615,0.528822538,30.350473,1.059906985,23.303226,0.58308395,62.813229,0.702414033,396.183197,396.183197,0.628183542,12.978535,1.00286725,0.300453217,11738.8,1.261889666,0.559475633,88.882706,88.882706,-1.089388126,,,,1.346305504,1.346305504,-0.012586127,134.537033,134.537033,0.379577998,20.671846,20.671846,0.966172774,29.58448,29.58448,0.538720064,66.656952,66.656952,5.583393821,34.147537,34.147537,-0.736337139,57.1195696,1.493879247
24/11/2022,23.835041,-0.324013493,103.323227,-0.055526787,30.282598,-0.223887813,23.100002,-0.875910182,63.013935,0.319018825,#N/A,396.183197,0,12.997036,0.142449251,-0.176569575,11526.1,-1.828556551,-2.147575376,#N/A,88.882706,0,,,,0,0,0,#N/A,134.537033,0,#N/A,20.671846,0,#N/A,29.58448,0,#N/A,66.656952,0,#N/A,34.147537,0,57.1195696,0
25/11/2022,23.99942,0.687285457,104.461578,1.095712835,30.534712,0.829091073,23.216129,0.501454853,63.071274,0.090952784,396.094604,396.094604,-0.022364125,12.867528,-1.00144029,-1.092393074,11493.1,-0.286717372,-0.377670156,88.554985,88.554985,-0.369393189,,,,0.026228991,0.026228991,-0.070093538,135.513184,135.513184,0.722943505,20.283346,20.283346,-1.897252263,30.001722,30.001722,1.400488052,66.01194,66.01194,-0.972371251,34.448444,34.448444,0.87733691,57.2517272,0.231102842
28/11/2022,23.902727,-0.403711054,103.772827,-0.661517497,30.631678,0.317056741,22.993549,-0.963355431,62.813229,-0.409971609,389.774109,389.774109,-1.608571809,12.72877,-1.084214282,-0.674242673,11300.1,-1.693528006,-1.283556397,86.125916,86.125916,-2.781329354,,,,-1.45457553,-1.45457553,-0.244029869,132.170059,132.170059,-2.497951532,20.057476,20.057476,-1.119820317,29.177172,29.177172,-2.786815731,67.455986,67.455986,2.163969118,33.419556,33.419556,-3.032259191,56.4560498,-1.399535561
29/11/2022,24.086445,0.765668128,103.39975,-0.360160991,30.728645,0.316057921,23.061291,0.294179934,63.004372,0.303841665,389.104614,389.104614,-0.171912557,12.941532,1.65768889,1.353847224,11303.7,0.031853052,-0.271988614,87.4272,87.4272,1.499608208,,,,5.481517164,5.481517164,4.458857034,136.982986,136.982986,3.576730917,20.960964,20.960964,4.405989868,31.750166,31.750166,8.451133097,72.07692,72.07692,6.625855615,34.904648,34.904648,4.347876324,59.3351368,4.973920087
30/11/2022,23.922066,-0.684793754,103.179733,-0.213009617,30.583195,-0.474460636,23.003227,-0.252098723,63.310219,0.484263291,401.361633,401.361633,3.101461078,13.117294,1.34898376,0.864720469,11506.6,1.779067804,1.294804513,87.860962,87.860962,0.494914067,,,,2.541789313,2.541789313,-1.173734339,143.784302,143.784302,4.845754549,21.421743,21.421743,2.17445835,31.730299,31.730299,-0.062592486,74.560669,74.560669,3.387926089,35.73941,35.73941,2.363400062,61.4472846,3.49779896
1/12/2022,24.125124,0.845249052,103.715431,0.517846031,30.718948,0.442898781,23.148388,0.629063484,63.883682,0.901720729,401.066345,401.066345,-0.073598634,13.348557,1.747677687,0.845956958,11410.3,-0.840432753,-1.742153482,87.571793,87.571793,-0.329663935,,,,-3.091760773,-3.091760773,-2.189533088,139.259399,139.259399,-3.197589998,20.581499,20.581499,-4.00138688,31.084566,31.084566,-2.05606029,70.190041,70.190041,-6.040670811,35.681168,35.681168,-0.163095888,59.3593346,-3.457025704
2/12/2022,23.835041,-1.209697829,102.309212,-1.365119063,30.428047,-0.951488114,22.993549,-0.671144695,63.491817,-0.615292956,400.603638,400.603638,-0.115435793,13.237551,-0.835072551,-0.219779595,11130.6,-2.481838406,-1.866545451,87.051277,87.051277,-0.596161254,,,,2.594822295,2.594822295,1.752963023,142.845886,142.845886,2.542795499,20.608603,20.608603,0.131604452,31.382597,31.382597,0.954207769,72.490883,72.490883,3.225436736,37.933086,37.933086,6.120067019,61.052211,2.812002689
5/12/2022,23.757687,-0.325066754,102.299652,-0.009344659,30.311689,-0.383136806,22.95484,-0.168489081,63.692532,0.31562872,393.397064,393.397064,-1.815306178,13.487316,1.869212462,1.553583741,11297.5,1.488339011,1.172710291,84.467979,84.467979,-3.012482004,,,,-4.568932518,-4.568932518,-2.286691185,136.54631,136.54631,-4.510250434,20.10265,20.10265,-2.48569628,29.375858,29.375858,-6.608032305,69.00592,69.00592,-4.926850421,36.331509,36.331509,-4.31383315,58.2724494,-4.660000049
6/12/2022,23.573967,-0.776313131,101.82135,-0.468646411,30.088667,-0.738482447,22.983871,0.126390154,63.415352,-0.436134142,387.726318,387.726318,-1.451971803,13.38556,-0.757317425,-0.321183284,11314.8,0.153014097,0.589148239,82.241333,82.241333,-2.671450557,,,,0.528965289,0.528965289,1.020812338,138.581116,138.581116,1.479200479,19.524416,19.524416,-2.918586226,29.703691,29.703691,1.109813363,69.275482,69.275482,0.389875048,37.282745,37.282745,2.584523779,58.87349,1.026148883
7/12/2022,23.23554,-1.446000689,100.969971,-0.839665128,29.720194,-1.232184181,22.809677,-0.760783332,62.832329,-0.923624323,387.066711,387.066711,-0.170266674,13.38556,0,0.923624323,11085.7,-2.04556138,-1.121937057,82.048553,82.048553,-0.234682844,,,,-1.107646135,-1.107646135,-0.675490474,138.200165,138.200165,-0.275272402,19.641869,19.641869,0.599767642,29.187105,29.187105,-1.754431203,68.649727,68.649727,-0.907389299,36.108257,36.108257,-3.200905413,58.3574246,-0.880431131
8/12/2022,22.810087,-1.848015266,100.778648,-0.1896648,29.206272,-1.744326669,22.538712,-1.195051162,62.373566,-0.732817018,390.098969,390.098969,0.780341558,13.2283,-1.181803995,-0.448986977,10783.4,-2.764807483,-2.031990465,81.682266,81.682266,-0.447426591,,,,-1.480938231,-1.480938231,-1.951226297,135.765808,135.765808,-1.777170386,19.515381,19.515381,-0.646053745,28.610912,28.610912,-1.993881863,68.168373,68.168373,-0.703643723,35.292912,35.292912,-2.283941437,57.4706772,-1.531173715
9/12/2022,22.858433,0.211725793,100.424706,-0.351825512,29.274149,0.232135916,22.683872,0.641982327,62.688965,0.504387151,387.184845,387.184845,-0.749825894,13.39481,1.250884447,0.746497296,10762.6,-0.193075341,-0.697462492,79.696587,79.696587,-2.461015409,,,,-2.3951554,-2.3951554,-1.665087509,133.024872,133.024872,-2.039528313,19.208195,19.208195,-1.5865913,27.885708,27.885708,-2.567388401,65.91568,65.91568,-3.360436881,34.448444,34.448444,-2.421832105,56.0965798,-2.420001145
12/12/2022,22.76174,-0.423905209,100.81691,0.389784682,29.274149,0,22.606453,-0.34187909,62.430916,-0.412483394,392.766968,392.766968,1.43142646,13.219049,-1.320842312,-0.908358918,10893.8,1.211665883,1.624149277,81.788284,81.788284,2.590724417,,,,-0.00180086,-0.00180086,-0.655469737,134.827393,134.827393,1.345927174,19.379858,19.379858,0.889726841,27.667152,27.667152,-0.786843837,67.908447,67.908447,2.978408089,32.953636,32.953636,-4.436222566,56.5472972,0.800256201
13/12/2022,23.303225,2.351070676,101.82135,0.991370757,29.855947,1.967920959,22.896774,1.276063078,62.593395,0.259915996,395.740173,395.740173,0.754138786,13.05254,-1.267614453,-1.527530449,10919,0.231057097,-0.028858899,83.340202,83.340202,1.879704383,,,,1.215220682,1.215220682,0.660427006,135.505646,135.505646,0.501791735,19.443102,19.443102,0.325807491,28.283079,28.283079,2.201784949,68.813385,68.813385,1.323784507,33.526325,33.526325,1.722934726,57.1143074,0.997724615
14/12/2022,23.2162,-0.374145216,102.280518,0.449940786,29.778372,-0.260169128,22.809677,-0.381115153,63.033047,0.699938306,393.209991,393.209991,-0.641406971,13.209799,1.197615183,0.497676877,11066.4,1.340909955,0.640971649,82.829323,82.829323,-0.614890859,,,,-0.439445391,-0.439445391,0.14932794,131.937759,131.937759,-2.668301869,19.388891,19.388891,-0.279208102,28.223475,28.223475,-0.210963217,68.447556,68.447556,-0.533042923,34.031067,34.031067,1.494289158,56.4057496,-1.248355613
