Date,ANZ,CBA,NAB,WBC,STW,SPY,SPYnoNA,OZR,AXEJ,XLE,XLEnoNA,KOL,KOLnoNA,ARCH,ARCHnoNA,ARLP,ARLPnoNA,BTU,BTUnoNA,CEIX,CEIXnoNA,HCC,HCCnoNA,KOLPTF,PR,r_PR,r_OZR,r_STW,
30/06/2022,20.683496,84.668724,25.896387,18.364367,55.801647,369.883881,369.883881,11.054419,10026.3,68.186218,68.186218,,0,119.084999,119.084999,15.84604,15.84604,21.189959,21.189959,46.041504,46.041504,28.92787,28.92787,46.2180744,-44.747228,-2.001316566,,,
1/07/2022,20.655329,84.968506,26.009844,18.289024,55.595184,373.795959,373.795959,10.7399,9688.4,69.206497,69.206497,,0,119.675903,119.675903,16.280653,16.280653,20.901863,20.901863,44.866688,44.866688,28.067877,28.067877,45.9585968,-44.855284,0.241189784,,,
4/07/2022,20.918217,85.671104,26.227301,18.524466,56.214577,#N/A,373.795959,10.74915,9941.9,#N/A,69.206497,,0,#N/A,119.675903,#N/A,16.280653,#N/A,20.901863,#N/A,44.866688,#N/A,28.067877,45.9585968,-45.465427,1.351079447,,,
5/07/2022,20.843105,85.465012,26.14221,18.524466,56.449192,374.501923,374.501923,10.869408,10156.6,66.46035,66.46035,,0,108.815193,108.815193,15.932961,15.932961,18.318932,18.318932,41.789795,41.789795,25.554054,25.554054,42.082187,-45.579784,0.251209391,,,
6/07/2022,21.03088,86.186356,26.614944,18.693981,55.979954,375.766693,375.766693,10.24037,9566.2,65.325653,65.325653,,0,107.54187,107.54187,15.976422,15.976422,18.636833,18.636833,40.204731,40.204731,25.695808,25.695808,41.6111328,-45.739584,0.349980878,,,
7/07/2022,21.406433,87.198112,26.614944,18.835247,56.477345,381.394653,381.394653,10.416131,9565.9,67.680855,67.680855,,0,116.163864,116.163864,16.871731,16.871731,20.266064,20.266064,45.276943,45.276943,27.292936,27.292936,45.1743076,-46.061214,0.70071573,,,
8/07/2022,21.312546,86.739067,26.577126,18.788158,56.758892,381.080872,381.080872,10.601141,9767.5,67.652245,67.652245,,0,115.514717,115.514717,17.436728,17.436728,20.762779,20.762779,46.69418,46.69418,27.188984,27.188984,45.5194776,-46.157751,0.20936482,,,
11/07/2022,21.209269,86.701599,26.255667,18.778742,56.101959,376.7276,376.7276,10.379128,9755.9,67.003853,67.003853,,0,114.932144,114.932144,17.367191,17.367191,20.663437,20.663437,47.943584,47.943584,27.037777,27.037777,45.5888266,-45.722831,-0.946714178,,,
12/07/2022,21.143885,87.713348,26.596033,18.929424,56.120724,373.393951,373.393951,10.277371,9772.1,65.69754,65.69754,,0,115.081955,115.081955,17.193344,17.193344,20.39521,20.39521,48.00885,48.00885,26.990524,26.990524,45.5339766,-45.843353,0.263245806,,,
13/07/2022,20.892397,88.650154,26.898584,18.985928,56.205189,371.432983,371.432983,10.175615,9598,65.592644,65.592644,,0,118.086342,118.086342,18.079956,18.079956,21.249563,21.249563,52.47501,52.47501,28.134029,28.134029,47.60498,-46.029574,0.40538875,,,
14/07/2022,20.42667,87.329262,26.756763,18.778742,56.49612,370.530945,370.530945,10.360626,9764.8,64.353065,64.353065,,0,113.076256,113.076256,17.845266,17.845266,20.564096,20.564096,52.111374,52.111374,27.982821,27.982821,46.3159626,-46.135494,0.229848573,,,
15/07/2022,20.156549,87.376091,26.898584,18.74107,56.073807,377.610016,377.610016,10.027607,9717.7,65.401939,65.401939,,0,116.563332,116.563332,18.123417,18.123417,20.85219,20.85219,53.164974,53.164974,28.597101,28.597101,47.4602028,-46.0462,-0.193734838,,,
18/07/2022,20.156549,88.284805,27.418592,18.976511,56.815193,374.492096,374.492096,10.231119,9933,66.898972,66.898972,,0,119.725845,119.725845,18.253803,18.253803,21.239628,21.239628,53.901566,53.901566,28.852266,28.852266,48.3946216,-46.584074,1.161348277,,,
19/07/2022,20.156549,88.949936,27.815689,19.117775,56.49612,384.610565,384.610565,10.277371,10176,68.958565,68.958565,,0,121.290451,121.290451,18.027803,18.027803,21.517792,21.517792,52.596218,52.596218,29.740606,29.740606,48.634574,-46.218749,-0.787318479,,,
20/07/2022,20.156549,89.952324,28.033146,19.334381,57.387669,387.061737,387.061737,10.499386,10316.6,69.62603,69.62603,,0,121.889687,121.889687,18.288572,18.288572,21.627071,21.627071,53.127678,53.127678,29.617752,29.617752,48.910152,-46.888283,1.438227654,,,
21/07/2022,20.589607,91.451218,28.042601,19.626326,57.725517,391.003296,391.003296,10.360626,10025,68.405525,68.405525,,0,116.147217,116.147217,17.87134,17.87134,20.593897,20.593897,52.47501,52.47501,28.294689,28.294689,47.0764306,-47.364891,1.011344323,,,
22/07/2022,21.209269,91.619843,28.250605,19.842932,57.697365,387.375519,387.375519,10.379128,9906.1,67.842957,67.842957,,0,113.192764,113.192764,17.288958,17.288958,20.802521,20.802521,52.391087,52.391087,28.134029,28.134029,46.3618718,-47.318237,-0.098547661,,,
25/07/2022,21.237434,90.935974,28.241152,19.824097,57.669209,387.846161,387.846161,10.443882,9825.9,70.331642,70.331642,,0,117.919899,117.919899,18.601494,18.601494,21.865494,21.865494,56.586853,56.586853,28.984571,28.984571,48.7916622,-47.225327,-0.196544378,,,
26/07/2022,21.256212,90.617462,28.099329,19.899437,57.828747,383.257538,383.257538,10.665895,10102.9,69.692772,69.692772,,0,115.398201,115.398201,18.671032,18.671032,21.696609,21.696609,57.547218,57.547218,29.220835,29.220835,48.506779,-47.162852,-0.132378884,,,
27/07/2022,21.340712,92.65033,28.486971,20.163132,58.025826,393.209381,393.209381,10.536387,10075.1,71.26609,71.26609,,0,120.325043,120.325043,19.609798,19.609798,22.66024,22.66024,60.055355,60.055355,29.532698,29.532698,50.4366268,-47.489439,0.690080066,,,
28/07/2022,21.312546,93.577774,28.676065,20.181967,58.513832,398.141144,398.141144,10.776901,10206.5,71.666573,71.666573,,0,107.017555,107.017555,19.027418,19.027418,21.954903,21.954903,58.647442,58.647442,29.362589,29.362589,47.2019814,-47.736931,0.519798365,,,
29/07/2022,21.50032,94.402153,28.931343,20.257307,59.011227,403.945557,403.945557,10.869408,10238.8,74.775047,74.775047,,0,107.475281,107.475281,19.044802,19.044802,20.85219,20.85219,57.174259,57.174259,30.175329,30.175329,46.9443722,-48.141819,0.844588414,,,
1/08/2022,21.3501,94.692574,28.912432,20.398571,59.396004,402.749329,402.749329,11.008165,10437.8,73.230354,73.230354,,0,104.703926,104.703926,19.931414,19.931414,19.342169,19.342169,56.139305,56.139305,29.192482,29.192482,45.8618592,-48.387839,0.509730455,,,
2/08/2022,21.415819,95.526337,29.271709,20.718771,59.471073,400.092285,400.092285,10.860157,10341.4,73.058716,73.058716,,0,103.655319,103.655319,19.688032,19.688032,19.322302,19.322302,55.598522,55.598522,30.383245,30.383245,45.729484,-48.610916,0.459959292,,,
3/08/2022,21.321934,94.121117,29.101526,20.48333,59.227074,406.357513,406.357513,10.887909,10305.2,70.960968,70.960968,,0,102.731537,102.731537,20.157415,20.157415,19.262695,19.262695,53.677792,53.677792,29.787861,29.787861,45.12346,-48.339165,-0.560601309,,,
4/08/2022,21.387655,95.367081,29.214981,20.577507,59.264614,406.083008,406.083008,10.767652,10074.1,68.329239,68.329239,,0,103.164291,103.164291,19.759398,19.759398,18.785847,18.785847,56.838596,56.838596,26.933823,26.933823,45.096391,-48.496962,0.325905516,,,
5/08/2022,21.547264,95.001717,29.224436,20.681099,59.621231,405.396637,405.396637,10.887909,9929.1,69.683258,69.683258,,0,103.888336,103.888336,19.626724,19.626724,19.173286,19.173286,57.6964,57.6964,27.510302,27.510302,45.5790096,-48.733322,0.486186928,,,
8/08/2022,21.509708,96.116524,29.035343,20.784695,59.658768,404.925995,404.925995,11.119173,10112.9,70.045586,70.045586,,0,105.32811,105.32811,19.175636,19.175636,19.093809,19.093809,56.223217,56.223217,28.266335,28.266335,45.6174214,-48.539595,-0.398316946,,,
9/08/2022,21.312546,94.879944,28.184422,20.624594,59.705696,403.318054,403.318054,11.128423,10126.4,71.27562,71.27562,,0,105.910683,105.910683,19.140257,19.140257,20.534292,20.534292,59.822258,59.822258,28.020626,28.020626,46.6856232,-48.577273,0.077593116,,,
10/08/2022,22.026093,94.61763,28.572063,20.907124,59.386612,411.789368,411.789368,11.054419,10098.5,71.790527,71.790527,,0,115.273361,115.273361,19.679792,19.679792,21.458185,21.458185,62.507538,62.507538,29.393721,29.393721,49.6625194,-48.332193,-0.505792742,,,
11/08/2022,22.439198,94.477104,28.86516,21.170818,60.052933,411.789368,411.789368,11.183927,10149.4,74.260139,74.260139,,0,122.455574,122.455574,20.581964,20.581964,22.252934,22.252934,64.502853,64.502853,30.208109,30.208109,52.0002868,-48.869006,1.104551103,,,
12/08/2022,22.551865,93.999336,29.101526,21.340334,59.762005,418.760498,418.760498,11.211678,10383.8,74.822723,74.822723,,0,126.250587,126.250587,20.139725,20.139725,23.246368,23.246368,64.661362,64.661362,31.63802,31.63802,53.1872124,-48.550327,-0.654244136,,,
15/08/2022,22.561255,94.111755,29.12989,21.123728,60.090473,420.486115,420.486115,11.24868,10297.7,73.363838,73.363838,,0,127.865135,127.865135,19.989361,19.989361,23.007944,23.007944,63.507202,63.507202,31.704309,31.704309,53.2147902,-48.841793,0.598543024,,,
16/08/2022,22.373476,95.048569,29.347349,21.038971,60.428318,421.309753,421.309753,11.359687,10190.6,73.192207,73.192207,,0,128.797226,128.797226,20.431604,20.431604,23.315908,23.315908,63.223396,63.223396,32.045219,32.045219,53.5626706,-49.068631,0.463359051,,,
17/08/2022,22.411034,95.297279,29.61208,21.208488,60.72863,418.319275,418.319275,11.378188,10130.4,73.802452,73.802452,,0,128.547562,128.547562,20.635036,20.635036,23.087418,23.087418,64.415398,64.415398,32.291424,32.291424,53.7953676,-49.350442,0.572677148,,,
18/08/2022,22.138758,96.607834,29.706627,21.038971,60.569096,419.535095,419.535095,11.368937,10269.1,75.785782,75.785782,,0,131.984711,131.984711,21.148037,21.148037,25.72002,25.72002,68.823914,68.823914,33.219452,33.219452,56.1792268,-49.200159,-0.304986707,,,
19/08/2022,21.688097,95.612953,29.233892,20.888288,60.616013,413.897369,413.897369,11.5632,10675.7,75.766693,75.766693,,0,134.797668,134.797668,21.457605,21.457605,25.878967,25.878967,68.360352,68.360352,33.548931,33.548931,56.8087046,-49.052813,-0.299932119,,,
22/08/2022,21.443989,94.665916,28.874615,20.530416,60.015388,405.278992,405.278992,11.507696,10583.1,75.623672,75.623672,,0,137.960205,137.960205,22.439386,22.439386,27.061157,27.061157,70.365944,70.365944,33.994701,33.994701,58.3642786,-48.507692,-1.11751507,,,
23/08/2022,21.077826,92.810097,28.307333,20.116043,59.320915,404.298523,404.298523,11.5632,10721.2,78.350739,78.350739,,0,141.380692,141.380692,22.465919,22.465919,27.180368,27.180368,69.514519,69.514519,33.733055,33.733055,58.8549106,-47.757715,-1.558175875,,,
24/08/2022,21.415819,92.982285,28.373516,20.134878,59.696316,405.592712,405.592712,11.683456,11025.4,79.313797,79.313797,,0,139.241821,139.241821,22.350939,22.350939,27.458529,27.458529,69.16449,69.16449,32.88028,32.88028,58.2192118,-48.01286,0.532826714,,,
25/08/2022,21.462767,93.575386,28.647699,20.332649,60.118622,411.318726,411.318726,11.849967,11199,79.924042,79.924042,,0,141.555466,141.555466,22.510145,22.510145,27.706888,27.706888,71.766075,71.766075,33.723366,33.723366,59.452388,-48.268655,0.53134935,,,
26/08/2022,21.556652,94.044128,28.940798,20.417406,60.634785,397.395966,397.395966,11.960974,11346.7,78.989601,78.989601,,0,138.817383,138.817383,22.545523,22.545523,27.597612,27.597612,72.485069,72.485069,33.810581,33.810581,59.0512336,-48.673811,0.835873845,,,
29/08/2022,21.068438,92.102211,28.212786,20.031284,59.452309,394.768311,394.768311,11.729711,11164.6,80.181503,80.181503,,0,136.428864,136.428864,23.261957,23.261957,26.624044,26.624044,70.848419,70.848419,33.151615,33.151615,58.0629798,-47.722598,-1.973608531,,,
30/08/2022,21.190491,92.360497,28.354607,20.040703,59.733852,390.43457,390.43457,11.757462,11324.4,77.463966,77.463966,,0,127.220161,127.220161,22.545523,22.545523,24.209999,24.209999,66.704803,66.704803,31.998432,31.998432,54.5357836,-47.97639,0.530397657,,,
31/08/2022,21.434599,93.24057,28.921888,20.351484,59.658768,387.463776,387.463776,11.544698,10998.1,76.758369,76.758369,,0,125.760254,125.760254,23.297335,23.297335,24.498095,24.498095,67.906258,67.906258,31.542973,31.542973,54.600983,-48.11407,0.286563503,,,
1/09/2022,21.256212,91.882195,28.647699,19.993614,58.851688,388.679565,388.679565,11.285683,10755.2,74.870384,74.870384,,0,119.981041,119.981041,22.103281,22.103281,23.176826,23.176826,65.683083,65.683083,31.009989,31.009989,52.390844,-47.566005,-1.145632451,,,
2/09/2022,21.359488,92.743134,28.874615,20.153713,58.692146,384.581207,384.581207,11.091421,10756.9,76.243454,76.243454,,0,122.538071,122.538071,22.68704,22.68704,24.567635,24.567635,68.729317,68.729317,30.893702,30.893702,53.883153,-47.600725,0.07296668,,,
5/09/2022,21.246822,92.322235,28.68552,20.106627,58.907993,#N/A,384.581207,11.378188,11184.3,#N/A,76.243454,,0,#N/A,122.538071,#N/A,22.68704,#N/A,24.567635,#N/A,68.729317,#N/A,30.893702,53.883153,-47.529805,-0.149100427,,,
6/09/2022,21.209269,91.939583,28.590973,20.031284,58.861069,383.130066,383.130066,11.415191,11240.6,75.537865,75.537865,,0,124.257126,124.257126,22.996611,22.996611,25.044483,25.044483,69.32531,69.32531,31.271635,31.271635,54.579033,-47.445878,-0.176733705,,,
7/09/2022,20.918217,90.016808,27.711687,19.616909,58.044598,390.013031,390.013031,11.137673,10916.9,74.660622,74.660622,,0,121.380478,121.380478,22.448231,22.448231,23.554333,23.554333,67.272415,67.272415,30.263811,30.263811,52.9838536,-46.906925,-1.142433176,,,
8/09/2022,21.50032,91.078644,28.004784,19.937109,59.161385,392.562225,392.562225,11.313435,10615.5,74.984825,74.984825,,0,115.955467,115.955467,21.961763,21.961763,22.401947,22.401947,62.371964,62.371964,28.84898,28.84898,50.3080242,-47.84795,1.986295563,,,
9/09/2022,21.612986,91.38475,28.22224,20.012449,59.57431,398.660797,398.660797,11.664955,10727.9,76.853714,76.853714,,0,119.644142,119.644142,22.412851,22.412851,23.176826,23.176826,62.939583,62.939583,30.321957,30.321957,51.6990718,-47.909355,0.12825133,,,
12/09/2022,21.904039,92.102211,28.354607,20.219637,60.174938,402.945435,402.945435,11.868467,10740.7,78.264931,78.264931,,0,115.463081,115.463081,22.430542,22.430542,22.918533,22.918533,62.428722,62.428722,29.914951,29.914951,50.6311658,-48.306471,0.825473878,,,
13/09/2022,22.04487,93.690186,28.628792,20.332649,60.57848,385.424377,385.424377,11.988726,10851.8,76.291145,76.291145,,0,113.977242,113.977242,22.112123,22.112123,22.38208,22.38208,62.854446,62.854446,29.197842,29.197842,50.1047466,-48.589754,0.584715879,,,
14/09/2022,21.547264,90.361183,27.749506,19.955944,58.973686,386.895081,386.895081,11.701957,10609.3,78.446098,78.446098,,0,116.050491,116.050491,22.748953,22.748953,23.037746,23.037746,64.481628,64.481628,28.936197,28.936197,51.051003,-47.271729,-2.750026439,,,
15/09/2022,22.288979,90.935143,28.193876,20.285561,59.161385,382.502594,382.502594,11.831466,11003.9,76.424629,76.424629,,0,110.26265,110.26265,22.138662,22.138662,21.378712,21.378712,61.690823,61.690823,27.715178,27.715178,48.637205,-47.329919,0.123021128,,,
16/09/2022,22.110592,90.141167,28.326241,20.276144,58.297981,379.584503,379.584503,11.433691,10678.3,74.794121,74.794121,,0,106.047043,106.047043,21.121502,21.121502,20.46475,20.46475,58.786503,58.786503,27.153124,27.153124,46.7145844,-46.86429,-0.988665434,,,
19/09/2022,22.11998,90.552505,28.080421,20.294977,58.175983,382.528168,382.528168,11.479944,10556.6,74.838455,74.838455,,0,110.69458,110.69458,21.634504,21.634504,21.090614,21.090614,62.021931,62.021931,28.122183,28.122183,48.7127624,-46.696039,-0.359663509,,,
20/09/2022,22.382866,92.341362,28.572063,20.615177,58.879845,378.137268,378.137268,11.73896,10767.1,74.31794,74.31794,,0,108.215309,108.215309,21.263021,21.263021,21.9251,21.9251,61.889488,61.889488,27.589199,27.589199,48.1764234,-47.140885,0.948132811,,,
21/09/2022,22.157536,91.30822,28.193876,20.464495,57.997677,371.541138,371.541138,11.498446,10677,73.228714,73.228714,,0,106.815865,106.815865,20.785397,20.785397,21.249563,21.249563,60.27177,60.27177,27.10467,27.10467,47.245453,-46.499231,-1.370489637,,,
23/09/2022,21.950981,89.576767,27.749506,20.172548,56.91843,362.247406,362.247406,11.415191,10455.5,67.936821,67.936821,,0,99.231209,99.231209,18.998739,18.998739,19.769346,19.769346,55.815952,55.815952,26.164679,26.164679,43.995985,-45.503239,-2.165226459,,,
26/09/2022,21.631763,89.548065,27.749506,19.946527,56.073807,358.663818,358.663818,10.767652,9796.9,66.269241,66.269241,,0,96.069489,96.069489,19.078342,19.078342,20.226326,20.226326,55.730816,55.730816,26.678282,26.678282,43.556651,-45.306155,-0.434061501,,,
27/09/2022,21.735039,89.375877,27.654961,19.833515,56.270882,357.74826,357.74826,10.961913,9965.7,67.011452,67.011452,,0,100.112343,100.112343,19.936293,19.936293,22.113852,22.113852,59.987961,59.987961,27.511675,27.511675,45.9324248,-45.308969,0.006210884,,,
28/09/2022,21.641151,88.524498,27.409138,19.711086,55.979954,364.787415,364.787415,10.952662,9972.6,69.980316,69.980316,,0,105.122719,105.122719,21.218796,21.218796,24.686848,24.686848,63.686951,63.686951,28.257851,28.257851,48.594633,-45.027292,-0.623620924,,,
29/09/2022,21.941593,89.07933,27.67387,19.89002,56.763195,357.167419,357.167419,11.294933,10249.6,69.980316,69.980316,,0,105.666939,105.666939,20.688105,20.688105,24.43849,24.43849,61.813805,61.813805,28.122183,28.122183,48.1459044,-45.468262,0.974574928,,,
30/09/2022,21.406433,86.764336,27.238953,19.437973,56.065483,351.644318,351.644318,11.322685,10256.3,69.421249,69.421249,,0,102.453384,102.453384,20.254707,20.254707,24.657045,24.657045,60.84885,60.84885,27.560129,27.560129,47.154823,-44.742798,-1.608405088,,,
3/10/2022,21.378267,86.678246,27.163315,19.400303,55.874329,360.928192,360.928192,11.239429,10359.9,73.344376,73.344376,,0,110.875999,110.875999,20.891539,20.891539,26.127327,26.127327,65.219521,65.219521,28.916815,28.916815,50.4062402,-44.6349,-0.241442899,,,
4/10/2022,22.439198,90.676865,28.241152,20.181967,57.919678,372.112122,372.112122,11.803715,10822.9,76.496399,76.496399,,0,116.827972,116.827972,21.342623,21.342623,26.037918,26.037918,66.061501,66.061501,29.93433,29.93433,52.0408688,-46.115963,3.264309481,,,
5/10/2022,23.002527,93.068382,28.846251,20.860035,58.942352,371.245789,371.245789,11.960974,10950,78.077217,78.077217,,0,121.821053,121.821053,21.652193,21.652193,27.577742,27.577742,67.016983,67.016983,30.719271,30.719271,53.7574484,-46.981378,1.859215139,,,
6/10/2022,22.899248,92.67617,28.619337,20.662266,58.971024,367.416046,367.416046,12.081231,11192.1,79.465256,79.465256,,0,126.563629,126.563629,22.005989,22.005989,27.468464,27.468464,67.811653,67.811653,31.610806,31.610806,55.0921082,-46.889793,-0.195129193,,,
7/10/2022,22.805363,92.23613,28.496428,20.605759,58.560043,357.167419,357.167419,12.07198,11298,78.848358,78.848358,,0,123.712914,123.712914,21.501831,21.501831,26.703518,26.703518,66.506134,66.506134,31.329782,31.329782,53.9508358,-46.488063,-0.860444854,,,
10/10/2022,22.439198,90.839485,28.023693,20.323231,57.728527,354.440338,354.440338,11.923971,11168.4,77.228966,77.228966,,0,123.833847,123.833847,21.183418,21.183418,26.951878,26.951878,64.7938,64.7938,32.037193,32.037193,53.7600272,-45.804556,-1.481200781,,,
11/10/2022,22.486145,89.921143,27.881872,20.342066,57.537373,352.195648,352.195648,11.877718,10990.3,76.612068,76.612068,,0,118.382904,118.382904,20.42276,20.42276,26.24654,26.24654,63.251781,63.251781,31.572048,31.572048,51.9752066,-45.659655,-0.316847693,,,
12/10/2022,23.237246,92.111771,28.250605,21.104895,57.5756,351.033936,351.033936,11.729711,10829.2,77.228966,77.228966,,0,118.192871,118.192871,20.254707,20.254707,26.504833,26.504833,66.099342,66.099342,32.618633,32.618633,52.7340772,-45.845889,0.407044752,,,
13/10/2022,23.725462,93.871933,28.921888,21.726456,57.489578,360.298126,360.298126,11.711208,10727.2,80.380974,80.380974,,0,119.056732,119.056732,20.396223,20.396223,26.524702,26.524702,66.610199,66.610199,33.277596,33.277596,53.1730904,-45.77837,-0.147382392,,,
14/10/2022,23.809961,94.608521,29.385166,22.131414,58.531368,352.087372,352.087372,11.877718,11129.9,77.383194,77.383194,,0,119.583664,119.583664,19.794775,19.794775,25.690218,25.690218,64.131584,64.131584,32.172867,32.172867,52.2746216,-46.65365,1.893945764,,,
17/10/2022,23.856905,93.833664,29.101526,22.065491,57.709408,361.134979,361.134979,11.590951,10894.7,78.347115,78.347115,,0,123.557419,123.557419,19.989361,19.989361,26.673717,26.673717,66.666962,66.666962,32.802753,32.802753,53.9380424,-46.118457,-1.153792782,,,
18/10/2022,24.082237,95.450333,29.526987,22.58346,58.741638,365.378113,365.378113,11.590951,10828.9,79.031487,79.031487,,0,121.570534,121.570534,20.360846,20.360846,26.395554,26.395554,65.815521,65.815521,33.180687,33.180687,53.4646284,-47.150687,2.213534085,,,
19/10/2022,24.251234,96.119972,29.933538,22.272678,58.865887,362.788879,362.788879,11.748211,10748.2,81.364174,81.364174,,0,118.253319,118.253319,20.02474,20.02474,24.150393,24.150393,60.867771,60.867771,33.19038,33.19038,51.2973206,-47.117676,-0.070036225,,,
20/10/2022,24.251234,96.397369,30.150995,22.526955,58.187294,359.746796,359.746796,11.5632,11085.1,81.441284,81.441284,,0,116.15416,116.15416,20.033587,20.033587,22.918533,22.918533,60.394756,60.394756,33.393879,33.393879,50.578983,-46.624094,-1.05307711,,,
21/10/2022,23.988348,94.972038,29.687716,22.348019,57.76675,368.489166,368.489166,11.600202,11305.7,83.793243,83.793243,,0,118.909851,118.909851,20.130878,20.130878,23.713282,23.713282,60.867771,60.867771,35.787464,35.787464,51.8818492,-46.166548,-0.986197958,,,
24/10/2022,24.025904,96.119972,29.905174,22.479866,58.693848,372.998199,372.998199,11.859217,11389.8,84.188446,84.188446,,0,118.089195,118.089195,20.02474,20.02474,23.574202,23.574202,59.136528,59.136528,35.661484,35.661484,51.2972298,-46.834631,1.436744135,,,
25/10/2022,24.129181,97.363556,30.207726,22.50812,58.856335,378.954437,378.954437,11.692707,11209.7,84.2752,84.2752,,0,116.534248,116.534248,20.838467,20.838467,23.902035,23.902035,59.704151,59.704151,35.884373,35.884373,51.3726548,-47.163628,0.70000944,,,
26/10/2022,24.260624,97.574005,30.32118,22.611713,58.942352,376.099365,376.099365,11.683456,11057.3,85.422264,85.422264,,0,114.927467,114.927467,20.882694,20.882694,23.405315,23.405315,58.72028,58.72028,35.535507,35.535507,50.6942526,-47.258896,0.201790904,,,
27/10/2022,23.462578,97.975784,30.16045,22.385691,59.29599,374.091003,374.091003,11.914721,11319.3,85.730721,85.730721,,0,131.245728,131.245728,21.254175,21.254175,24.359015,24.359015,59.543324,59.543324,37.415493,37.415493,54.763547,-47.381269,0.258607047,,,
28/10/2022,23.669128,98.741074,30.254999,22.592878,58.722519,382.990845,382.990845,11.470694,11263.8,86.029526,86.029526,,0,129.682159,129.682159,21.439917,21.439917,23.792759,23.792759,60.082565,60.082565,35.932823,35.932823,54.1860446,-47.251825,-0.273570429,,,
31/10/2022,23.997736,100.137718,30.652094,22.705891,59.391563,380.224426,380.224426,11.461443,11214.6,86.752464,86.752464,,0,131.556717,131.556717,21.475298,21.475298,23.743084,23.743084,59.619011,59.619011,35.990974,35.990974,54.4770168,-47.93012,1.425283929,,,
1/11/2022,24.373287,101.448273,30.916828,22.90366,60.404682,378.560638,378.560638,11.683456,11445.6,87.591072,87.591072,,0,132.895691,132.895691,21.979454,21.979454,23.842428,23.842428,59.959583,59.959583,37.270126,37.270126,55.1894564,-48.721226,1.637067047,,,
2/11/2022,24.392067,101.371742,30.954647,23.073175,60.519375,369.06015,369.06015,11.951723,11573.3,85.480087,85.480087,,0,129.474838,129.474838,21.271864,21.271864,23.067549,23.067549,59.467644,59.467644,35.49675,35.49675,53.755729,-48.567652,-0.31570747,,,
3/11/2022,24.110403,99.96553,30.39682,22.517536,59.353333,365.26001,365.26001,11.618703,11437.1,87.060913,87.060913,,0,134.113739,134.113739,21.02421,21.02421,23.683479,23.683479,59.619011,59.619011,36.768303,36.768303,55.0417484,-47.73463,-1.73005823,,,
4/11/2022,23.941404,98.578445,30.368454,22.73414,59.649616,370.517242,370.517242,11.729711,11822.9,88.121216,88.121216,,0,139.901581,139.901581,21.638582,21.638582,26.812798,26.812798,63.109867,63.109867,36.923607,36.923607,57.677287,-47.919905,0.387384104,,,
7/11/2022,23.525621,98.607147,29.999722,21.839468,60.07016,374.061432,374.061432,12.266242,11982.3,89.634567,89.634567,,0,140.558121,140.558121,21.873489,21.873489,29.812971,29.812971,66.335846,66.335846,37.321571,37.321571,59.1803996,-47.803918,-0.242336867,,,
8/11/2022,23.593306,99.946404,30.207726,22.282097,60.318661,376.079681,376.079681,12.247741,11710.7,89.721321,89.721321,,0,140.739517,140.739517,21.213942,21.213942,29.415596,29.415596,64.04644,64.04644,36.83625,36.83625,58.450349,-48.07092,0.556981781,,,
9/11/2022,23.738346,100.223808,29.933538,22.338602,60.70097,368.331696,368.331696,12.479005,11696.9,85.335503,85.335503,,0,129.777176,129.777176,19.434065,19.434065,26.236607,26.236607,57.395828,57.395828,34.50668,34.50668,53.4700712,-48.221965,0.313720217,,,
10/11/2022,23.477274,99.52549,29.30953,22.235008,60.356888,388.572998,388.572998,12.293994,11455.3,87.234421,87.234421,,0,131.444427,131.444427,19.95809,19.95809,27.538004,27.538004,58.098595,58.098595,34.797874,34.797874,54.367398,-48.062894,-0.330417776,,,
11/11/2022,23.825371,101.218681,29.640444,22.677637,62.067722,392.333832,392.333832,12.673266,11536.8,89.769516,89.769516,,0,129.880829,129.880829,19.135916,19.135916,27.071091,27.071091,56.462021,56.462021,33.108944,33.108944,53.1317602,-49.394456,2.732774628,,,
14/11/2022,23.467606,100.53949,29.555351,22.461031,61.933914,388.996338,388.996338,13.089541,11643,89.740608,89.740608,,0,128.118576,128.118576,19.705112,19.705112,27.776428,27.776428,57.241798,57.241798,33.390434,33.390434,53.2464696,-48.844373,-1.119900868,,,
15/11/2022,23.428926,101.859612,29.565046,22.564625,61.962589,392.314117,392.314117,12.904531,11538.8,90.685242,90.685242,,0,133.906418,133.906418,20.220102,20.220102,28.998354,28.998354,60.957802,60.957802,33.81752,33.81752,55.5800392,-49.058058,0.436527137,,,
16/11/2022,23.36124,100.042061,29.390507,22.451614,61.828781,389.321228,389.321228,13.015536,11675.3,88.834534,88.834534,,0,130.28685,130.28685,20.048439,20.048439,28.273146,28.273146,58.907257,58.907257,33.438965,33.438965,54.1909314,-48.813245,-0.50027639,,,
17/11/2022,23.506281,101.056061,29.671711,22.451614,62.00082,388.129944,388.129944,12.765772,11434.7,89.027306,89.027306,,0,131.150711,131.150711,20.156858,20.156858,27.806231,27.806231,58.137108,58.137108,33.438965,33.438965,54.1379746,-49.235048,0.860403765,,,
18/11/2022,23.690001,101.228249,29.729891,22.858067,62.1633,389.892212,389.892212,12.821276,11390.2,88.323647,88.323647,,0,129.906738,129.906738,19.732218,19.732218,27.071091,27.071091,58.165985,58.165985,32.371246,32.371246,53.4494556,-49.342024,0.217040413,,,
